,occ_code,occ_title,o_group,tot_emp,area
1163,11-0000,Management Occupations,major,63400,20
1164,13-0000,Business and Financial Operations Occupations,major,75300,20
1165,15-0000,Computer and Mathematical Occupations,major,36140,20
1166,17-0000,Architecture and Engineering Occupations,major,23350,20
1167,19-0000,"Life, Physical, and Social Science Occupations",major,10060,20
1168,21-0000,Community and Social Service Occupations,major,17880,20
1169,23-0000,Legal Occupations,major,7600,20
1170,25-0000,Educational Instruction and Library Occupations,major,93450,20
1171,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,17380,20
1172,29-0000,Healthcare Practitioners and Technical Occupations,major,86100,20
1173,31-0000,Healthcare Support Occupations,major,63760,20
1174,33-0000,Protective Service Occupations,major,28790,20
1175,35-0000,Food Preparation and Serving Related Occupations,major,123440,20
1176,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,40130,20
1177,39-0000,Personal Care and Service Occupations,major,28290,20
1178,41-0000,Sales and Related Occupations,major,126590,20
1179,43-0000,Office and Administrative Support Occupations,major,189570,20
1180,45-0000,"Farming, Fishing, and Forestry Occupations",major,3480,20
1181,47-0000,Construction and Extraction Occupations,major,60330,20
1182,49-0000,"Installation, Maintenance, and Repair Occupations",major,63200,20
1183,51-0000,Production Occupations,major,115610,20
1184,53-0000,Transportation and Material Moving Occupations,major,118620,20
12566,11-1011,Chief Executives,detailed,3620,20
12567,11-1021,General and Operations Managers,detailed,18340,20
12568,11-1031,Legislators,detailed,780,20
12569,11-2011,Advertising and Promotions Managers,detailed,90,20
12570,11-2021,Marketing Managers,detailed,1660,20
12571,11-2022,Sales Managers,detailed,3200,20
12572,11-2030,Public Relations and Fundraising Managers,detailed,590,20
12573,11-3010,Administrative Services and Facilities Managers,detailed,1910,20
12574,11-3021,Computer and Information Systems Managers,detailed,3150,20
12575,11-3031,Financial Managers,detailed,4440,20
12576,11-3051,Industrial Production Managers,detailed,1810,20
12577,11-3061,Purchasing Managers,detailed,580,20
12578,11-3071,"Transportation, Storage, and Distribution Managers",detailed,980,20
12579,11-3111,Compensation and Benefits Managers,detailed,90,20
12580,11-3121,Human Resources Managers,detailed,1080,20
12581,11-3131,Training and Development Managers,detailed,220,20
12582,11-9021,Construction Managers,detailed,2640,20
12583,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,510,20
12584,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,2390,20
12585,11-9033,"Education Administrators, Postsecondary",detailed,1450,20
12586,11-9039,"Education Administrators, All Other",detailed,270,20
12587,11-9041,Architectural and Engineering Managers,detailed,1550,20
12588,11-9051,Food Service Managers,detailed,1000,20
12589,11-9071,Gambling Managers,detailed,30,20
12590,11-9081,Lodging Managers,detailed,190,20
12591,11-9111,Medical and Health Services Managers,detailed,4110,20
12592,11-9121,Natural Sciences Managers,detailed,230,20
12593,11-9131,Postmasters and Mail Superintendents,detailed,200,20
12594,11-9141,"Property, Real Estate, and Community Association Managers",detailed,2600,20
12595,11-9151,Social and Community Service Managers,detailed,1120,20
12596,11-9161,Emergency Management Directors,detailed,200,20
12597,11-9171,Funeral Home Managers,detailed,140,20
12598,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",detailed,2170,20
12599,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,40,20
12600,13-1020,Buyers and Purchasing Agents,detailed,5140,20
12601,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,2540,20
12602,13-1032,"Insurance Appraisers, Auto Damage",detailed,**,20
12603,13-1041,Compliance Officers,detailed,3000,20
12604,13-1051,Cost Estimators,detailed,2470,20
12605,13-1071,Human Resources Specialists,detailed,5840,20
12606,13-1075,Labor Relations Specialists,detailed,500,20
12607,13-1081,Logisticians,detailed,1520,20
12608,13-1111,Management Analysts,detailed,5160,20
12609,13-1121,"Meeting, Convention, and Event Planners",detailed,1110,20
12610,13-1131,Fundraisers,detailed,**,20
12611,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,540,20
12612,13-1151,Training and Development Specialists,detailed,3760,20
12613,13-1161,Market Research Analysts and Marketing Specialists,detailed,6470,20
12614,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,10390,20
12615,13-2011,Accountants and Auditors,detailed,12680,20
12616,13-2020,Property Appraisers and Assessors,detailed,1170,20
12617,13-2031,Budget Analysts,detailed,260,20
12618,13-2041,Credit Analysts,detailed,570,20
12619,13-2052,Personal Financial Advisors,detailed,2060,20
12620,13-2053,Insurance Underwriters,detailed,1090,20
12621,13-2061,Financial Examiners,detailed,570,20
12622,13-2071,Credit Counselors,detailed,90,20
12623,13-2072,Loan Officers,detailed,4060,20
12624,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,70,20
12625,13-2082,Tax Preparers,detailed,440,20
12626,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,2780,20
12627,15-1211,Computer Systems Analysts,detailed,4980,20
12628,15-1212,Information Security Analysts,detailed,840,20
12629,15-1221,Computer and Information Research Scientists,detailed,130,20
12630,15-1231,Computer Network Support Specialists,detailed,810,20
12631,15-1232,Computer User Support Specialists,detailed,7020,20
12632,15-1241,Computer Network Architects,detailed,1440,20
12633,15-1244,Network and Computer Systems Administrators,detailed,5510,20
12634,15-1245,Database Administrators and Architects,detailed,810,20
12635,15-1251,Computer Programmers,detailed,1240,20
12636,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,9000,20
12637,15-1257,Web Developers and Digital Interface Designers,detailed,1080,20
12638,15-1299,"Computer Occupations, All Other",detailed,1790,20
12639,15-2011,Actuaries,detailed,430,20
12640,15-2031,Operations Research Analysts,detailed,810,20
12641,15-2041,Statisticians,detailed,150,20
12642,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,110,20
12643,17-1011,"Architects, Except Landscape and Naval",detailed,980,20
12644,17-1012,Landscape Architects,detailed,200,20
12645,17-1021,Cartographers and Photogrammetrists,detailed,130,20
12646,17-1022,Surveyors,detailed,420,20
12647,17-2011,Aerospace Engineers,detailed,2450,20
12648,17-2021,Agricultural Engineers,detailed,30,20
12649,17-2031,Bioengineers and Biomedical Engineers,detailed,50,20
12650,17-2041,Chemical Engineers,detailed,180,20
12651,17-2051,Civil Engineers,detailed,2100,20
12652,17-2061,Computer Hardware Engineers,detailed,300,20
12653,17-2071,Electrical Engineers,detailed,1960,20
12654,17-2072,"Electronics Engineers, Except Computer",detailed,1310,20
12655,17-2081,Environmental Engineers,detailed,390,20
12656,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,150,20
12657,17-2112,Industrial Engineers,detailed,3030,20
12658,17-2131,Materials Engineers,detailed,270,20
12659,17-2141,Mechanical Engineers,detailed,2800,20
12660,17-2161,Nuclear Engineers,detailed,**,20
12661,17-2171,Petroleum Engineers,detailed,130,20
12662,17-2199,"Engineers, All Other",detailed,620,20
12663,17-3011,Architectural and Civil Drafters,detailed,530,20
12664,17-3012,Electrical and Electronics Drafters,detailed,160,20
12665,17-3013,Mechanical Drafters,detailed,970,20
12666,17-3019,"Drafters, All Other",detailed,100,20
12667,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,490,20
12668,17-3022,Civil Engineering Technologists and Technicians,detailed,930,20
12669,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,660,20
12670,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,50,20
12671,17-3025,Environmental Engineering Technologists and Technicians,detailed,100,20
12672,17-3026,Industrial Engineering Technologists and Technicians,detailed,570,20
12673,17-3027,Mechanical Engineering Technologists and Technicians,detailed,270,20
12674,17-3031,Surveying and Mapping Technicians,detailed,380,20
12675,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,490,20
12676,19-1012,Food Scientists and Technologists,detailed,210,20
12677,19-1013,Soil and Plant Scientists,detailed,400,20
12678,19-1022,Microbiologists,detailed,90,20
12679,19-1023,Zoologists and Wildlife Biologists,detailed,170,20
12680,19-1029,"Biological Scientists, All Other",detailed,280,20
12681,19-1031,Conservation Scientists,detailed,160,20
12682,19-1041,Epidemiologists,detailed,30,20
12683,19-1042,"Medical Scientists, Except Epidemiologists",detailed,620,20
12684,19-2012,Physicists,detailed,30,20
12685,19-2021,Atmospheric and Space Scientists,detailed,250,20
12686,19-2031,Chemists,detailed,770,20
12687,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,480,20
12688,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,260,20
12689,19-2043,Hydrologists,detailed,30,20
12690,19-2099,"Physical Scientists, All Other",detailed,120,20
12691,19-3022,Survey Researchers,detailed,120,20
12692,19-3031,"Clinical, Counseling, and School Psychologists",detailed,870,20
12693,19-3039,"Psychologists, All Other",detailed,130,20
12694,19-3051,Urban and Regional Planners,detailed,240,20
12695,19-3099,"Social Scientists and Related Workers, All Other",detailed,220,20
12696,19-4010,Agricultural and Food Science Technicians,detailed,400,20
12697,19-4021,Biological Technicians,detailed,350,20
12698,19-4031,Chemical Technicians,detailed,610,20
12699,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,390,20
12700,19-4045,Geological and Hydrologic Technicians,detailed,80,20
12701,19-4071,Forest and Conservation Technicians,detailed,120,20
12702,19-4092,Forensic Science Technicians,detailed,400,20
12703,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,360,20
12704,19-5011,Occupational Health and Safety Specialists,detailed,840,20
12705,19-5012,Occupational Health and Safety Technicians,detailed,320,20
12706,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,2660,20
12707,21-1013,Marriage and Family Therapists,detailed,200,20
12708,21-1015,Rehabilitation Counselors,detailed,910,20
12709,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,1640,20
12710,21-1019,"Counselors, All Other",detailed,**,20
12711,21-1021,"Child, Family, and School Social Workers",detailed,2200,20
12712,21-1022,Healthcare Social Workers,detailed,1470,20
12713,21-1023,Mental Health and Substance Abuse Social Workers,detailed,990,20
12714,21-1029,"Social Workers, All Other",detailed,310,20
12715,21-1091,Health Education Specialists,detailed,390,20
12716,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,740,20
12717,21-1093,Social and Human Service Assistants,detailed,4560,20
12718,21-1094,Community Health Workers,detailed,200,20
12719,21-1099,"Community and Social Service Specialists, All Other",detailed,1060,20
12720,21-2011,Clergy,detailed,370,20
12721,21-2021,"Directors, Religious Activities and Education",detailed,50,20
12722,23-1011,Lawyers,detailed,3640,20
12723,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,50,20
12724,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,40,20
12725,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,450,20
12726,23-2011,Paralegals and Legal Assistants,detailed,2470,20
12727,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,510,20
12728,23-2099,"Legal Support Workers, All Other",detailed,440,20
12729,25-1011,"Business Teachers, Postsecondary",detailed,530,20
12730,25-1021,"Computer Science Teachers, Postsecondary",detailed,130,20
12731,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,450,20
12732,25-1031,"Architecture Teachers, Postsecondary",detailed,140,20
12733,25-1032,"Engineering Teachers, Postsecondary",detailed,270,20
12734,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,240,20
12735,25-1042,"Biological Science Teachers, Postsecondary",detailed,370,20
12736,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,60,20
12737,25-1052,"Chemistry Teachers, Postsecondary",detailed,150,20
12738,25-1054,"Physics Teachers, Postsecondary",detailed,100,20
12739,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,80,20
12740,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,110,20
