,occ_code,occ_title,o_group,tot_emp,area
1603,11-0000,Management Occupations,major,83760,40
1604,13-0000,Business and Financial Operations Occupations,major,76500,40
1605,15-0000,Computer and Mathematical Occupations,major,31950,40
1606,17-0000,Architecture and Engineering Occupations,major,30580,40
1607,19-0000,"Life, Physical, and Social Science Occupations",major,12260,40
1608,21-0000,Community and Social Service Occupations,major,23650,40
1609,23-0000,Legal Occupations,major,12310,40
1610,25-0000,Educational Instruction and Library Occupations,major,97300,40
1611,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,15250,40
1612,29-0000,Healthcare Practitioners and Technical Occupations,major,99790,40
1613,31-0000,Healthcare Support Occupations,major,59450,40
1614,33-0000,Protective Service Occupations,major,35360,40
1615,35-0000,Food Preparation and Serving Related Occupations,major,160640,40
1616,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,43440,40
1617,39-0000,Personal Care and Service Occupations,major,28150,40
1618,41-0000,Sales and Related Occupations,major,162660,40
1619,43-0000,Office and Administrative Support Occupations,major,228520,40
1620,45-0000,"Farming, Fishing, and Forestry Occupations",major,2990,40
1621,47-0000,Construction and Extraction Occupations,major,91290,40
1622,49-0000,"Installation, Maintenance, and Repair Occupations",major,77790,40
1623,51-0000,Production Occupations,major,110110,40
1624,53-0000,Transportation and Material Moving Occupations,major,133640,40
26197,11-1011,Chief Executives,detailed,3070,40
26198,11-1021,General and Operations Managers,detailed,23950,40
26199,11-1031,Legislators,detailed,870,40
26200,11-2011,Advertising and Promotions Managers,detailed,120,40
26201,11-2021,Marketing Managers,detailed,1260,40
26202,11-2022,Sales Managers,detailed,2670,40
26203,11-2030,Public Relations and Fundraising Managers,detailed,420,40
26204,11-3010,Administrative Services and Facilities Managers,detailed,6860,40
26205,11-3021,Computer and Information Systems Managers,detailed,3630,40
26206,11-3031,Financial Managers,detailed,6130,40
26207,11-3051,Industrial Production Managers,detailed,1820,40
26208,11-3061,Purchasing Managers,detailed,530,40
26209,11-3071,"Transportation, Storage, and Distribution Managers",detailed,1440,40
26210,11-3111,Compensation and Benefits Managers,detailed,140,40
26211,11-3121,Human Resources Managers,detailed,1360,40
26212,11-3131,Training and Development Managers,detailed,390,40
26213,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,130,40
26214,11-9021,Construction Managers,detailed,2710,40
26215,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,730,40
26216,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,3290,40
26217,11-9033,"Education Administrators, Postsecondary",detailed,1650,40
26218,11-9039,"Education Administrators, All Other",detailed,310,40
26219,11-9041,Architectural and Engineering Managers,detailed,2390,40
26220,11-9051,Food Service Managers,detailed,3430,40
26221,11-9071,Gambling Managers,detailed,350,40
26222,11-9081,Lodging Managers,detailed,450,40
26223,11-9111,Medical and Health Services Managers,detailed,6540,40
26224,11-9121,Natural Sciences Managers,detailed,310,40
26225,11-9131,Postmasters and Mail Superintendents,detailed,240,40
26226,11-9141,"Property, Real Estate, and Community Association Managers",detailed,**,40
26227,11-9151,Social and Community Service Managers,detailed,1120,40
26228,11-9161,Emergency Management Directors,detailed,230,40
26229,11-9171,Funeral Home Managers,detailed,160,40
26230,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",detailed,2210,40
26231,13-1020,Buyers and Purchasing Agents,detailed,5170,40
26232,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,3710,40
26233,13-1032,"Insurance Appraisers, Auto Damage",detailed,100,40
26234,13-1041,Compliance Officers,detailed,4130,40
26235,13-1051,Cost Estimators,detailed,2270,40
26236,13-1071,Human Resources Specialists,detailed,7130,40
26237,13-1075,Labor Relations Specialists,detailed,320,40
26238,13-1081,Logisticians,detailed,3290,40
26239,13-1111,Management Analysts,detailed,4610,40
26240,13-1121,"Meeting, Convention, and Event Planners",detailed,980,40
26241,13-1131,Fundraisers,detailed,570,40
26242,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,910,40
26243,13-1151,Training and Development Specialists,detailed,4850,40
26244,13-1161,Market Research Analysts and Marketing Specialists,detailed,5250,40
26245,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,6270,40
26246,13-2011,Accountants and Auditors,detailed,14020,40
26247,13-2020,Property Appraisers and Assessors,detailed,700,40
26248,13-2031,Budget Analysts,detailed,760,40
26249,13-2041,Credit Analysts,detailed,680,40
26250,13-2052,Personal Financial Advisors,detailed,1270,40
26251,13-2053,Insurance Underwriters,detailed,740,40
26252,13-2061,Financial Examiners,detailed,450,40
26253,13-2071,Credit Counselors,detailed,530,40
26254,13-2072,Loan Officers,detailed,3940,40
26255,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,400,40
26256,13-2082,Tax Preparers,detailed,980,40
26257,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,2460,40
26258,15-1211,Computer Systems Analysts,detailed,3190,40
26259,15-1212,Information Security Analysts,detailed,950,40
26260,15-1221,Computer and Information Research Scientists,detailed,270,40
26261,15-1231,Computer Network Support Specialists,detailed,2240,40
26262,15-1232,Computer User Support Specialists,detailed,6550,40
26263,15-1241,Computer Network Architects,detailed,950,40
26264,15-1244,Network and Computer Systems Administrators,detailed,2720,40
26265,15-1245,Database Administrators and Architects,detailed,1930,40
26266,15-1251,Computer Programmers,detailed,1360,40
26267,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,7370,40
26268,15-1257,Web Developers and Digital Interface Designers,detailed,630,40
26269,15-1299,"Computer Occupations, All Other",detailed,2500,40
26270,15-2031,Operations Research Analysts,detailed,660,40
26271,15-2041,Statisticians,detailed,260,40
26272,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,300,40
26273,17-1011,"Architects, Except Landscape and Naval",detailed,850,40
26274,17-1012,Landscape Architects,detailed,**,40
26275,17-1021,Cartographers and Photogrammetrists,detailed,110,40
26276,17-1022,Surveyors,detailed,750,40
26277,17-2011,Aerospace Engineers,detailed,1660,40
26278,17-2031,Bioengineers and Biomedical Engineers,detailed,40,40
26279,17-2041,Chemical Engineers,detailed,310,40
26280,17-2051,Civil Engineers,detailed,2250,40
26281,17-2061,Computer Hardware Engineers,detailed,300,40
26282,17-2071,Electrical Engineers,detailed,1750,40
26283,17-2072,"Electronics Engineers, Except Computer",detailed,1880,40
26284,17-2081,Environmental Engineers,detailed,970,40
26285,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,770,40
26286,17-2112,Industrial Engineers,detailed,1950,40
26287,17-2131,Materials Engineers,detailed,310,40
26288,17-2141,Mechanical Engineers,detailed,2590,40
26289,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,250,40
26290,17-2171,Petroleum Engineers,detailed,1910,40
26291,17-2199,"Engineers, All Other",detailed,2400,40
26292,17-3011,Architectural and Civil Drafters,detailed,1530,40
26293,17-3012,Electrical and Electronics Drafters,detailed,370,40
26294,17-3013,Mechanical Drafters,detailed,910,40
26295,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,90,40
26296,17-3022,Civil Engineering Technologists and Technicians,detailed,680,40
26297,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,1510,40
26298,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,90,40
26299,17-3025,Environmental Engineering Technologists and Technicians,detailed,370,40
26300,17-3026,Industrial Engineering Technologists and Technicians,detailed,830,40
26301,17-3027,Mechanical Engineering Technologists and Technicians,detailed,410,40
26302,17-3031,Surveying and Mapping Technicians,detailed,930,40
26303,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,1600,40
26304,19-1011,Animal Scientists,detailed,50,40
26305,19-1012,Food Scientists and Technologists,detailed,100,40
26306,19-1013,Soil and Plant Scientists,detailed,210,40
26307,19-1021,Biochemists and Biophysicists,detailed,140,40
26308,19-1022,Microbiologists,detailed,160,40
26309,19-1023,Zoologists and Wildlife Biologists,detailed,90,40
26310,19-1029,"Biological Scientists, All Other",detailed,350,40
26311,19-1031,Conservation Scientists,detailed,200,40
26312,19-1032,Foresters,detailed,40,40
26313,19-1041,Epidemiologists,detailed,70,40
26314,19-1042,"Medical Scientists, Except Epidemiologists",detailed,490,40
26315,19-1099,"Life Scientists, All Other",detailed,30,40
26316,19-2012,Physicists,detailed,40,40
