,occ_code,occ_title,o_group,tot_emp,area
1669,11-0000,Management Occupations,major,20960,44
1670,13-0000,Business and Financial Operations Occupations,major,30320,44
1671,15-0000,Computer and Mathematical Occupations,major,14510,44
1672,17-0000,Architecture and Engineering Occupations,major,8870,44
1673,19-0000,"Life, Physical, and Social Science Occupations",major,3600,44
1674,21-0000,Community and Social Service Occupations,major,9050,44
1675,23-0000,Legal Occupations,major,3760,44
1676,25-0000,Educational Instruction and Library Occupations,major,32780,44
1677,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,7640,44
1678,29-0000,Healthcare Practitioners and Technical Occupations,major,33940,44
1679,31-0000,Healthcare Support Occupations,major,24240,44
1680,33-0000,Protective Service Occupations,major,12950,44
1681,35-0000,Food Preparation and Serving Related Occupations,major,49120,44
1682,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,16950,44
1683,39-0000,Personal Care and Service Occupations,major,10930,44
1684,41-0000,Sales and Related Occupations,major,46180,44
1685,43-0000,Office and Administrative Support Occupations,major,64260,44
1686,45-0000,"Farming, Fishing, and Forestry Occupations",major,90,44
1687,47-0000,Construction and Extraction Occupations,major,17090,44
1688,49-0000,"Installation, Maintenance, and Repair Occupations",major,16370,44
1689,51-0000,Production Occupations,major,29100,44
1690,53-0000,Transportation and Material Moving Occupations,major,30880,44
28379,11-1011,Chief Executives,detailed,300,44
28380,11-1021,General and Operations Managers,detailed,5240,44
28381,11-1031,Legislators,detailed,60,44
28382,11-2011,Advertising and Promotions Managers,detailed,60,44
28383,11-2021,Marketing Managers,detailed,720,44
28384,11-2022,Sales Managers,detailed,550,44
28385,11-2030,Public Relations and Fundraising Managers,detailed,370,44
28386,11-3010,Administrative Services and Facilities Managers,detailed,500,44
28387,11-3021,Computer and Information Systems Managers,detailed,1390,44
28388,11-3031,Financial Managers,detailed,2480,44
28389,11-3051,Industrial Production Managers,detailed,420,44
28390,11-3061,Purchasing Managers,detailed,190,44
28391,11-3071,"Transportation, Storage, and Distribution Managers",detailed,260,44
28392,11-3111,Compensation and Benefits Managers,detailed,50,44
28393,11-3121,Human Resources Managers,detailed,330,44
28394,11-3131,Training and Development Managers,detailed,60,44
28395,11-9021,Construction Managers,detailed,390,44
28396,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,230,44
28397,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,1020,44
28398,11-9033,"Education Administrators, Postsecondary",detailed,850,44
28399,11-9039,"Education Administrators, All Other",detailed,80,44
28400,11-9041,Architectural and Engineering Managers,detailed,440,44
28401,11-9051,Food Service Managers,detailed,470,44
28402,11-9081,Lodging Managers,detailed,**,44
28403,11-9111,Medical and Health Services Managers,detailed,1920,44
28404,11-9121,Natural Sciences Managers,detailed,70,44
28405,11-9131,Postmasters and Mail Superintendents,detailed,30,44
28406,11-9141,"Property, Real Estate, and Community Association Managers",detailed,810,44
28407,11-9151,Social and Community Service Managers,detailed,450,44
28408,11-9161,Emergency Management Directors,detailed,70,44
28409,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",detailed,950,44
28410,13-1020,Buyers and Purchasing Agents,detailed,1250,44
28411,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1260,44
28412,13-1032,"Insurance Appraisers, Auto Damage",detailed,40,44
28413,13-1041,Compliance Officers,detailed,790,44
28414,13-1051,Cost Estimators,detailed,540,44
28415,13-1071,Human Resources Specialists,detailed,2160,44
28416,13-1075,Labor Relations Specialists,detailed,530,44
28417,13-1081,Logisticians,detailed,580,44
28418,13-1111,Management Analysts,detailed,3260,44
28419,13-1121,"Meeting, Convention, and Event Planners",detailed,**,44
28420,13-1131,Fundraisers,detailed,910,44
28421,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,260,44
28422,13-1151,Training and Development Specialists,detailed,910,44
28423,13-1161,Market Research Analysts and Marketing Specialists,detailed,2490,44
28424,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,3220,44
28425,13-2011,Accountants and Auditors,detailed,4740,44
28426,13-2020,Property Appraisers and Assessors,detailed,160,44
28427,13-2031,Budget Analysts,detailed,110,44
28428,13-2041,Credit Analysts,detailed,**,44
28429,13-2052,Personal Financial Advisors,detailed,**,44
28430,13-2053,Insurance Underwriters,detailed,470,44
28431,13-2061,Financial Examiners,detailed,440,44
28432,13-2071,Credit Counselors,detailed,160,44
28433,13-2072,Loan Officers,detailed,1490,44
28434,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,360,44
28435,13-2082,Tax Preparers,detailed,200,44
28436,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,1870,44
28437,15-1211,Computer Systems Analysts,detailed,1900,44
28438,15-1212,Information Security Analysts,detailed,350,44
28439,15-1221,Computer and Information Research Scientists,detailed,440,44
28440,15-1231,Computer Network Support Specialists,detailed,1190,44
28441,15-1232,Computer User Support Specialists,detailed,1620,44
28442,15-1241,Computer Network Architects,detailed,340,44
28443,15-1244,Network and Computer Systems Administrators,detailed,1510,44
28444,15-1245,Database Administrators and Architects,detailed,450,44
28445,15-1251,Computer Programmers,detailed,1110,44
28446,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,2770,44
28447,15-1257,Web Developers and Digital Interface Designers,detailed,460,44
28448,15-1299,"Computer Occupations, All Other",detailed,1690,44
28449,15-2011,Actuaries,detailed,80,44
28450,15-2031,Operations Research Analysts,detailed,**,44
28451,15-2041,Statisticians,detailed,40,44
28452,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,150,44
28453,17-1011,"Architects, Except Landscape and Naval",detailed,280,44
28454,17-1012,Landscape Architects,detailed,**,44
28455,17-1021,Cartographers and Photogrammetrists,detailed,30,44
