,occ_code,occ_title,o_group,tot_emp,area
1493,11-0000,Management Occupations,major,37460,35
1494,13-0000,Business and Financial Operations Occupations,major,38430,35
1495,15-0000,Computer and Mathematical Occupations,major,16280,35
1496,17-0000,Architecture and Engineering Occupations,major,20720,35
1497,19-0000,"Life, Physical, and Social Science Occupations",major,12190,35
1498,21-0000,Community and Social Service Occupations,major,14440,35
1499,23-0000,Legal Occupations,major,6050,35
1500,25-0000,Educational Instruction and Library Occupations,major,53370,35
1501,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,9020,35
1502,29-0000,Healthcare Practitioners and Technical Occupations,major,47530,35
1503,31-0000,Healthcare Support Occupations,major,49990,35
1504,33-0000,Protective Service Occupations,major,25760,35
1505,35-0000,Food Preparation and Serving Related Occupations,major,83760,35
1506,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,25560,35
1507,39-0000,Personal Care and Service Occupations,major,15790,35
1508,41-0000,Sales and Related Occupations,major,78400,35
1509,43-0000,Office and Administrative Support Occupations,major,114620,35
1510,45-0000,"Farming, Fishing, and Forestry Occupations",major,2870,35
1511,47-0000,Construction and Extraction Occupations,major,54990,35
1512,49-0000,"Installation, Maintenance, and Repair Occupations",major,34010,35
1513,51-0000,Production Occupations,major,28100,35
1514,53-0000,Transportation and Material Moving Occupations,major,54250,35
22777,11-1021,General and Operations Managers,detailed,14730,35
22778,11-1031,Legislators,detailed,500,35
22779,11-2011,Advertising and Promotions Managers,detailed,50,35
22780,11-2021,Marketing Managers,detailed,340,35
22781,11-2022,Sales Managers,detailed,1130,35
22782,11-2030,Public Relations and Fundraising Managers,detailed,200,35
22783,11-3010,Administrative Services and Facilities Managers,detailed,1670,35
22784,11-3021,Computer and Information Systems Managers,detailed,1070,35
22785,11-3031,Financial Managers,detailed,2090,35
22786,11-3051,Industrial Production Managers,detailed,380,35
22787,11-3061,Purchasing Managers,detailed,210,35
22788,11-3071,"Transportation, Storage, and Distribution Managers",detailed,380,35
22789,11-3111,Compensation and Benefits Managers,detailed,40,35
22790,11-3121,Human Resources Managers,detailed,440,35
22791,11-3131,Training and Development Managers,detailed,100,35
22792,11-9021,Construction Managers,detailed,1530,35
22793,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,250,35
22794,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,1600,35
22795,11-9033,"Education Administrators, Postsecondary",detailed,620,35
22796,11-9039,"Education Administrators, All Other",detailed,250,35
22797,11-9041,Architectural and Engineering Managers,detailed,1530,35
22798,11-9051,Food Service Managers,detailed,1130,35
22799,11-9071,Gambling Managers,detailed,70,35
22800,11-9081,Lodging Managers,detailed,290,35
22801,11-9111,Medical and Health Services Managers,detailed,1710,35
22802,11-9121,Natural Sciences Managers,detailed,350,35
22803,11-9131,Postmasters and Mail Superintendents,detailed,150,35
22804,11-9141,"Property, Real Estate, and Community Association Managers",detailed,1010,35
22805,11-9151,Social and Community Service Managers,detailed,650,35
22806,11-9161,Emergency Management Directors,detailed,110,35
22807,11-9171,Funeral Home Managers,detailed,50,35
22808,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",detailed,2790,35
22809,13-1020,Buyers and Purchasing Agents,detailed,1840,35
22810,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1170,35
22811,13-1041,Compliance Officers,detailed,1550,35
22812,13-1051,Cost Estimators,detailed,1010,35
22813,13-1071,Human Resources Specialists,detailed,3040,35
22814,13-1075,Labor Relations Specialists,detailed,200,35
22815,13-1081,Logisticians,detailed,820,35
22816,13-1111,Management Analysts,detailed,3180,35
22817,13-1121,"Meeting, Convention, and Event Planners",detailed,450,35
22818,13-1131,Fundraisers,detailed,350,35
22819,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,220,35
22820,13-1151,Training and Development Specialists,detailed,2360,35
22821,13-1161,Market Research Analysts and Marketing Specialists,detailed,1880,35
22822,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,8220,35
22823,13-2011,Accountants and Auditors,detailed,5950,35
22824,13-2020,Property Appraisers and Assessors,detailed,480,35
22825,13-2031,Budget Analysts,detailed,580,35
22826,13-2041,Credit Analysts,detailed,140,35
22827,13-2052,Personal Financial Advisors,detailed,310,35
22828,13-2053,Insurance Underwriters,detailed,220,35
22829,13-2061,Financial Examiners,detailed,80,35
22830,13-2071,Credit Counselors,detailed,410,35
22831,13-2072,Loan Officers,detailed,1550,35
22832,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,180,35
22833,13-2082,Tax Preparers,detailed,370,35
22834,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,1870,35
22835,15-1211,Computer Systems Analysts,detailed,1590,35
22836,15-1212,Information Security Analysts,detailed,960,35
22837,15-1221,Computer and Information Research Scientists,detailed,730,35
22838,15-1231,Computer Network Support Specialists,detailed,1230,35
22839,15-1232,Computer User Support Specialists,detailed,2820,35
22840,15-1241,Computer Network Architects,detailed,510,35
22841,15-1244,Network and Computer Systems Administrators,detailed,1670,35
22842,15-1245,Database Administrators and Architects,detailed,560,35
22843,15-1251,Computer Programmers,detailed,720,35
22844,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,3490,35
22845,15-1257,Web Developers and Digital Interface Designers,detailed,280,35
22846,15-1299,"Computer Occupations, All Other",detailed,1200,35
22847,15-2021,Mathematicians,detailed,60,35
22848,15-2031,Operations Research Analysts,detailed,340,35
22849,15-2041,Statisticians,detailed,90,35
22850,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,30,35
22851,17-1011,"Architects, Except Landscape and Naval",detailed,360,35
22852,17-1012,Landscape Architects,detailed,110,35
22853,17-1022,Surveyors,detailed,300,35
22854,17-2011,Aerospace Engineers,detailed,610,35
22855,17-2041,Chemical Engineers,detailed,110,35
22856,17-2051,Civil Engineers,detailed,1500,35
22857,17-2071,Electrical Engineers,detailed,1330,35
22858,17-2072,"Electronics Engineers, Except Computer",detailed,840,35
22859,17-2081,Environmental Engineers,detailed,380,35
22860,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,260,35
22861,17-2112,Industrial Engineers,detailed,530,35
22862,17-2131,Materials Engineers,detailed,390,35
22863,17-2141,Mechanical Engineers,detailed,1250,35
22864,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,270,35
22865,17-2161,Nuclear Engineers,detailed,730,35
22866,17-2171,Petroleum Engineers,detailed,380,35
22867,17-2199,"Engineers, All Other",detailed,2170,35
22868,17-3011,Architectural and Civil Drafters,detailed,720,35
22869,17-3012,Electrical and Electronics Drafters,detailed,210,35
22870,17-3013,Mechanical Drafters,detailed,190,35
22871,17-3019,"Drafters, All Other",detailed,50,35
22872,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,180,35
22873,17-3022,Civil Engineering Technologists and Technicians,detailed,950,35
22874,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,1230,35
22875,17-3025,Environmental Engineering Technologists and Technicians,detailed,60,35
22876,17-3026,Industrial Engineering Technologists and Technicians,detailed,**,35
22877,17-3027,Mechanical Engineering Technologists and Technicians,detailed,150,35
22878,17-3031,Surveying and Mapping Technicians,detailed,800,35
22879,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,2310,35
22880,19-1013,Soil and Plant Scientists,detailed,90,35
22881,19-1022,Microbiologists,detailed,60,35
22882,19-1023,Zoologists and Wildlife Biologists,detailed,210,35
22883,19-1029,"Biological Scientists, All Other",detailed,330,35
22884,19-1031,Conservation Scientists,detailed,220,35
22885,19-1032,Foresters,detailed,90,35
22886,19-1041,Epidemiologists,detailed,100,35
22887,19-1042,"Medical Scientists, Except Epidemiologists",detailed,500,35
22888,19-1099,"Life Scientists, All Other",detailed,90,35
22889,19-2011,Astronomers,detailed,30,35
22890,19-2012,Physicists,detailed,1740,35
22891,19-2021,Atmospheric and Space Scientists,detailed,80,35
22892,19-2031,Chemists,detailed,310,35
22893,19-2032,Materials Scientists,detailed,80,35
22894,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,1270,35
22895,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,330,35
22896,19-2043,Hydrologists,detailed,160,35
22897,19-2099,"Physical Scientists, All Other",detailed,470,35
22898,19-3011,Economists,detailed,**,35
22899,19-3022,Survey Researchers,detailed,50,35
22900,19-3031,"Clinical, Counseling, and School Psychologists",detailed,790,35
22901,19-3039,"Psychologists, All Other",detailed,90,35
22902,19-3051,Urban and Regional Planners,detailed,540,35
